respondent_id,date_created,date_modified,company-type,company-activity,company-years,position,seniority,founder,experience,main-programming-language,contract-type,workmode,work-time,currency,income-in-currency,extra-income-in-currency,stocks,stock-type,max-title,english-level,city
12918225828,08/25/2021 2:17:11 PM,08/25/2021 2:46:55 PM,Soy independiente (freelance),"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Soy independiente,Full Stack Developer/ Engineer,Senior (Avanzado),Sí,10 - 15 años,JavaScript,Otro,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",30,Pesos,84000000,0,0,Sí - stock options,Maestría,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Armenia
12918239841,08/25/2021 2:20:38 PM,08/25/2021 2:36:09 PM,Empresa Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Mobile Developer,Trainee (practicante),No,5 - 10 años,Python,Otro,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",48,Pesos,3600000,3600000,3600000,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),
12918239151,08/25/2021 2:22:43 PM,08/25/2021 2:31:51 PM,Empresa extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Más de 10,Software Engineer,Senior (Avanzado),No,Más de 15 años,Java,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,192000000,0,0,No,Maestría,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Pereira
12918226380,08/25/2021 2:17:20 PM,08/25/2021 2:30:47 PM,Empresa Colombiana con mercado latinoamericano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Backend Developer/ Engineer,Mid (intermedio),No,5 - 10 años,PHP,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,91560000,0,0,No,Tecnólogo,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Armenia
12918223962,08/25/2021 2:16:04 PM,08/25/2021 2:28:02 PM,Empresa Colombiana con mercado global,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Frontend Developer/ Engineer,Mid (intermedio),No,5 - 10 años,Otro,Contrato a término indefinido,Presencial (ocupa más del 60% de su tiempo en una oficina),48,Pesos,40800000,4080000,0,No,Bachiller,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Medellín
12918215345,08/25/2021 2:12:36 PM,08/25/2021 2:25:02 PM,Empresa Colombiana con mercado latinoamericano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Frontend Developer/ Engineer,Junior (Principiante),No,1+ año,TypeScript,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",45,Pesos,2500000,500000,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Armenia
12918223086,08/25/2021 2:16:02 PM,08/25/2021 2:23:23 PM,"Sector público colombiano (ministerios, secretarías, alcaldías, etc)",Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Junior (Principiante),No,3 - 5 años,PHP,Otro,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,50000000,0,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Otro
12918210735,08/25/2021 2:08:26 PM,08/25/2021 2:19:43 PM,Empresa Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Full Stack Developer/ Engineer,Junior (Principiante),No,1+ año,JavaScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",44,Pesos,18000000,0,0,No,Bachiller,Básico (puede leer documentación y código en inglés),Otro
12918205248,08/25/2021 1:55:13 PM,08/25/2021 2:17:35 PM,Empresa extranjera,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Data Scientist / Engineer,Senior (Avanzado),No,3 - 5 años,Python,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",45,Pesos,112000000,28200000,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Medellín
12918171685,08/25/2021 1:55:09 PM,08/25/2021 2:12:02 PM,Empresa Colombiana con mercado latinoamericano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",1,Mobile Developer,Junior (Principiante),No,1+ año,Kotlin,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,49000000,4000000,0,No,Técnico,Básico (puede leer documentación y código en inglés),Armenia
12918184671,08/25/2021 2:00:17 PM,08/25/2021 2:11:32 PM,Empresa Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Backend Developer/ Engineer,Mid (intermedio),No,2+ años,Java,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",48,Pesos,58000000,5000000,0,No,Tecnólogo,Básico (puede leer documentación y código en inglés),Medellín
12918177141,08/25/2021 1:56:33 PM,08/25/2021 2:09:57 PM,Empresa Colombiana con mercado latinoamericano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Software Architect / Arquitecto de software,Senior (Avanzado),No,Más de 15 años,Go,Contrato a término indefinido,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",40,Pesos,204000000,61000000,0,Sí - dividendos,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Medellín
12917751033,08/25/2021 11:12:45 AM,08/25/2021 2:06:05 PM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,10 - 15 años,C#,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,73800000,18000000,0,No,Especialista,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Manizales
12918135743,08/25/2021 1:39:55 PM,08/25/2021 1:58:42 PM,Empresa Colombiana con mercado global,Otro,Más de 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,10 - 15 años,Java,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",45,Pesos,84000000,0,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Medellín
12918155449,08/25/2021 1:48:48 PM,08/25/2021 1:58:09 PM,Empresa Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Analyst / Analista,Mid (intermedio),No,2+ años,C#,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",45,Pesos,32000000,0,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Pereira
12918146060,08/25/2021 1:45:02 PM,08/25/2021 1:56:38 PM,Empresa Colombiana con mercado global,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Más de 10,Backend Developer/ Engineer,Senior (Avanzado),Sí,10 - 15 años,Python,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",60,Pesos,100000000,18000000,0,Sí - stock options,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Manizales
12918128547,08/25/2021 1:38:00 PM,08/25/2021 1:52:21 PM,Empresa Colombiana con mercado global,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Más de 10,Frontend Developer/ Engineer,Mid (intermedio),No,5 - 10 años,JavaScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa extranjera","Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,96000000,24000000,0,No,Tecnólogo,Básico (puede leer documentación y código en inglés),Manizales
12918102191,08/25/2021 1:27:23 PM,08/25/2021 1:40:13 PM,Empresa Colombiana con mercado EEUU,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Otro,Senior (Avanzado),No,5 - 10 años,JavaScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa extranjera","Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",40,Pesos,112800000,22000000,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Medellín
12918094591,08/25/2021 1:24:34 PM,08/25/2021 1:35:01 PM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Senior (Avanzado),No,10 - 15 años,JavaScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa extranjera","Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",30,Pesos,108000000,0,10,No,Tecnólogo,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Otro
12918087599,08/25/2021 1:21:26 PM,08/25/2021 1:34:51 PM,Empresa Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Web Developer/ Engineer,Senior (Avanzado),No,3 - 5 años,JavaScript,Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",40,Dólares,24000,2000,0,No,Pregrado,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Neiva
12918086790,08/25/2021 1:21:20 PM,08/25/2021 1:32:05 PM,Empresa Colombiana con mercado global,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",2 - 5,Full Stack Developer/ Engineer,Junior (Principiante),No,2+ años,JavaScript,Contrato a término fijo,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",40,Pesos,24000000,0,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Medellín
12918081577,08/25/2021 1:17:50 PM,08/25/2021 1:27:15 PM,Empresa Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,1,Frontend Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,TypeScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,150516000,18000000,0,No,Especialista,Básico (puede leer documentación y código en inglés),Bogotá
12918061708,08/25/2021 1:01:28 PM,08/25/2021 1:26:55 PM,Empresa extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Mid (intermedio),No,1+ año,JavaScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa extranjera","Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,42000000,3500000,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Otro
12918071638,08/25/2021 1:13:36 PM,08/25/2021 1:26:39 PM,Empresa Colombiana con mercado latinoamericano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,QA / Tester Engineer,Senior (Avanzado),No,3 - 5 años,JavaScript,Contrato a término indefinido,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",48,Pesos,64800000,30000000,0,No,Especialista,Básico (puede leer documentación y código en inglés),Medellín
12917917937,08/25/2021 12:16:05 PM,08/25/2021 1:25:52 PM,Empresa Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,DevOps / Ingeniero de Infraestructura,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término fijo,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",45,Pesos,60000000,12000000,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Manizales
12918061501,08/25/2021 1:11:21 PM,08/25/2021 1:23:15 PM,Empresa Colombiana con mercado EEUU,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",2 - 5,Backend Developer/ Engineer,Senior (Avanzado),No,10 - 15 años,C#,Contrato a término indefinido,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",45,Pesos,115200000,31500000,0,No,Pregrado,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Medellín
12918048791,08/25/2021 1:07:10 PM,08/25/2021 1:19:42 PM,Empresa extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Menos de 1,Software Engineer,Senior (Avanzado),No,10 - 15 años,Kotlin,Contratista internacional,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",40,Dólares,120000,0,0,Sí - stock options,Bachiller,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Otro
12918051946,08/25/2021 1:07:48 PM,08/25/2021 1:15:49 PM,Empresa Colombiana con mercado Colombiano,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",2 - 5,Full Stack Developer/ Engineer,Junior (Principiante),Sí,3 - 5 años,PHP,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",40,Pesos,24000000,0,0,No,Tecnólogo,Básico (puede leer documentación y código en inglés),Cali
12917840388,08/25/2021 11:46:37 AM,08/25/2021 1:14:38 PM,Empresa Colombiana con mercado latinoamericano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Otro,Senior (Avanzado),No,5 - 10 años,"Ninguno, porque soy mánager 😭",Contrato a término indefinido,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",48,Pesos,108000000,106000000,0,Sí - dividendos,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Medellín
12918036316,08/25/2021 1:02:54 PM,08/25/2021 1:12:36 PM,Empresa extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",2 - 5,Frontend Developer/ Engineer,Senior (Avanzado),No,3 - 5 años,JavaScript,Contratista internacional,"Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",30,Dólares,100000,0,25000,No,Tecnólogo,Avanzado (puede liderar una reunion de varias personas en ingles cómodamente),Medellín
12918031642,08/25/2021 1:01:02 PM,08/25/2021 1:10:43 PM,Empresa Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Full Stack Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",45,Pesos,36000000,3000000,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Medellín
12918003861,08/25/2021 12:46:07 PM,08/25/2021 12:59:24 PM,Empresa extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Más de 10,DevOps / Ingeniero de Infraestructura,Mid (intermedio),No,5 - 10 años,"Ninguno, porque soy mánager 😭","Contrato a término indefinido con empresa local, pero trabajo para empresa extranjera","Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",40,Pesos,83160000,12840,0,No,Pregrado,Básico (puede leer documentación y código en inglés),Manizales
12917981097,08/25/2021 12:40:45 PM,08/25/2021 12:48:38 PM,Empresa Colombiana con mercado latinoamericano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Backend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",50,Pesos,42000000,0,0,No,Pregrado,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Manizales
12917975759,08/25/2021 12:37:55 PM,08/25/2021 12:48:17 PM,Empresa Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",2 - 5,Full Stack Developer/ Engineer,Junior (Principiante),No,Menos de 1 año,Python,Contrato a término fijo,"Teletrabajo (100% trabajo en casa, debido a que así lo indica el contrato)",44,Pesos,25200000,0,0,No,Tecnólogo,Básico (puede leer documentación y código en inglés),Armenia
12917980891,08/25/2021 10:59:32 AM,08/25/2021 12:48:10 PM,Empresa Colombiana con mercado Colombiano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Más de 10,Data Scientist / Engineer,Junior (Principiante),No,1+ año,JavaScript,Otro,"Flexible (va a la oficina, pero puede trabajar desde casa cuando quiera)",40,Pesos,24000000,0,0,No,Bachiller,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Manizales
12917972388,08/25/2021 12:37:27 PM,08/25/2021 12:43:43 PM,Empresa Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Analyst / Analista,Trainee (practicante),No,Menos de 1 año,JavaScript,"Contrato a término fijo con empresa local, pero trabajo para empresa extranjera","Remoto (ocupa más del 70% de su tiempo trabajando en casa, cowork o un Café)",40,Pesos,19200000,1800000,0,No,Técnico,Intermedio (puede pasar una entrevista de programación en ingles cómodamente),Armenia
